ticker,year,paid_next,dps_next,p_hat,dps_hat
1332,2016,1,3.5,0.8988367,5.0611362
1333,2016,1,45.0,0.995546,29.59528
1605,2016,1,9.0,0.84260154,10.80015
1721,2016,1,20.0,0.9969284,21.91344
1801,2016,1,12.0,0.9906296,7.2157445
1802,2016,1,19.0,0.9867178,13.949189
1803,2016,1,21.0,0.98874193,10.477195
1808,2016,1,30.0,0.9157541,16.230152
1812,2016,1,13.0,0.9908976,10.713254
1925,2016,1,52.0,0.9958014,32.748886
1928,2016,1,32.0,0.99845254,27.543404
1963,2016,1,30.0,0.98786956,31.56484
2002,2016,1,13.0,0.9967098,14.584526
2212,2016,1,23.0,0.99035066,20.64388
2267,2016,1,16.0,0.99661034,24.367487
2269,2016,1,65.0,0.98406756,49.66095
2282,2016,1,52.0,0.99748755,35.23852
2413,2016,1,10.0,0.9905509,12.013929
2432,2016,1,32.0,0.9961358,22.561428
2501,2016,1,40.0,0.99283844,45.31563
2502,2016,1,45.0,0.9921285,35.82381
2503,2016,1,25.5,0.97169995,20.344423
2531,2016,1,13.0,0.9973863,11.15062
2768,2016,1,4.0,0.91808844,3.297318
2801,2016,1,18.0,0.99047416,26.55539
2802,2016,1,15.0,0.8961762,26.40856
2871,2016,1,16.0,0.9980557,15.847589
2914,2016,1,70.0,0.978966,54.312347
3088,2016,1,50.0,0.998638,42.10904
3092,2016,1,16.0,0.9833372,39.22414
3099,2016,1,6.0,0.9902442,8.336296
3101,2016,1,3.5,0.9669319,4.108846
3103,2016,0,0.0,0.0538226,3.4389498
3105,2016,1,15.0,0.99810433,9.774202
3231,2016,1,35.0,0.99800473,21.999529
3289,2016,1,6.5,0.94295096,7.6306405
3382,2016,1,45.0,0.99032813,36.481026
3401,2016,1,30.0,0.98986036,11.981632
3402,2016,1,7.0,0.9977664,6.5547986
3405,2016,1,22.0,0.99678457,21.398088
3407,2016,1,14.0,0.9950537,9.734045
3436,2016,1,18.0,0.9835844,6.527213
3659,2016,0,0.0,0.2729806,12.159352
3861,2016,1,5.0,0.977967,5.306299
3863,2016,1,30.0,0.8816262,25.42327
3865,2016,1,6.0,0.99680114,6.277564
4004,2016,1,50.0,0.39862022,24.1023
4005,2016,1,7.0,0.97017473,5.63629
4021,2016,1,28.0,0.99363106,32.2505
4041,2016,1,6.0,0.97725576,6.9172873
4042,2016,1,16.5,0.9703801,9.09985
4043,2016,0,0.0,0.30148432,3.9219139
4061,2016,1,7.0,0.9960647,7.480798
4063,2016,1,60.0,0.99561477,72.362686
4151,2016,1,14.5,0.9889417,12.833142
4183,2016,1,9.0,0.9795337,4.309092
4188,2016,1,12.0,0.9972299,9.033023
4208,2016,1,6.0,0.9758253,4.2529745
4272,2016,1,17.5,0.9967097,16.250605
4324,2016,1,45.0,0.98234636,58.276585
4452,2016,1,56.0,0.9380921,64.26873
4502,2016,1,90.0,0.8981591,77.6609
4503,2016,1,17.0,0.9919213,21.334913
4506,2016,1,11.0,0.99725926,13.213679
4507,2016,1,38.0,0.9949444,42.5704
4519,2016,1,33.0,0.97795576,30.817448
4523,2016,1,80.0,0.979265,59.60904
4543,2016,1,22.0,0.9956312,21.203312
4568,2016,1,35.0,0.9686969,30.95549
4578,2016,1,50.0,0.98939496,59.476963
4689,2016,1,8.86,0.9834019,8.212113
4704,2016,1,149.0,0.9705203,106.3519
4751,2016,1,32.0,0.9936724,57.27344
4755,2016,1,4.5,0.9374358,6.524653
4901,2016,1,35.0,0.99644756,34.369
4902,2016,1,15.0,0.96783185,10.466451
4911,2016,1,15.0,0.9989317,21.268078
5019,2016,1,25.0,0.8347932,17.035595
5020,2016,1,8.0,0.89591825,6.6106777
5101,2016,1,31.0,0.98609805,26.76181
5108,2016,1,80.0,0.98386997,68.48731
5201,2016,1,55.0,0.98059124,7.588657
5202,2016,0,0.0,0.03254674,6.2728615
5214,2016,1,50.0,0.9460619,6.206266
5232,2016,1,5.0,0.9820987,4.739155
5233,2016,1,3.0,0.9602542,3.7239354
5301,2016,1,6.0,0.9045081,3.8384416
5332,2016,1,34.0,0.9979037,43.69417
5333,2016,1,20.0,0.99011654,18.648203
5401,2016,1,45.0,0.99515814,20.120846
5406,2016,0,0.0,0.09221938,4.2860103
5411,2016,1,30.0,0.84823465,16.580818
5541,2016,0,0.0,0.1981301,6.6085277
5631,2016,1,12.5,0.9733315,7.0156937
5703,2016,1,5.0,0.9942972,4.167787
5706,2016,1,7.0,0.8582971,3.9927778
5707,2016,1,10.0,0.8900014,6.892436
5711,2016,1,40.0,0.9760415,11.710253
5713,2016,1,6.0,0.9452223,13.933594
5714,2016,1,18.0,0.99310005,15.150788
5715,2016,1,5.0,0.9546947,4.898532
5801,2016,1,55.0,0.9816404,9.832041
5802,2016,1,23.0,0.99837494,15.414899
5803,2016,1,5.0,0.9888243,4.9011154
5901,2016,1,12.0,0.9854306,11.252464
6028,2016,1,62.79,0.99855596,63.430336
6098,2016,1,65.0,0.99729675,51.38526
6103,2016,1,9.0,0.9980573,13.066334
6113,2016,1,18.0,0.9977005,19.594513
6146,2016,1,291.0,0.9943762,127.479164
6178,2016,1,25.0,0.9785952,12.98974
6273,2016,1,200.0,0.99820745,106.98595
6301,2016,1,29.0,0.99458355,39.5097
6302,2016,1,9.0,0.99642545,7.6459923
6305,2016,1,8.0,0.96873605,20.495922
6326,2016,1,17.0,0.9987765,16.432386
6361,2016,1,15.0,0.9984303,13.49432
6366,2016,1,6.0,0.9892196,9.806728
6367,2016,1,70.0,0.99807006,63.92412
6471,2016,1,14.0,0.9682123,14.767277
6472,2016,1,5.0,0.95723313,4.6555386
6473,2016,1,21.0,0.9918681,16.652454
6501,2016,1,7.0,0.985578,6.667147
6503,2016,1,18.0,0.99670875,14.727379
6504,2016,1,6.0,0.9921063,6.126795
6505,2016,1,30.0,0.98589224,43.387146
6506,2016,1,10.0,0.9983895,19.728466
6508,2016,1,4.0,0.9860941,6.7608976
6594,2016,1,45.0,0.99843985,50.762417
6645,2016,1,34.0,0.9937728,51.961735
6674,2016,1,7.0,0.9994605,6.4458075
6701,2016,1,6.0,0.93230456,4.365788
6702,2016,1,5.0,0.9744543,8.058525
6703,2016,1,30.0,0.98098433,6.8717155
6723,2016,0,0.0,0.10851053,11.88941
6724,2016,1,30.0,0.99280304,30.406452
6752,2016,1,15.0,0.9767992,10.56395
6753,2016,0,0.0,0.041385457,4.199708
6758,2016,1,10.0,0.9467876,19.615131
6762,2016,1,60.0,0.99771047,45.381413
6770,2016,1,15.0,0.9968168,27.948277
6841,2016,1,12.5,0.9945399,22.968014
6857,2016,1,12.0,0.9964514,11.1383095
6861,2016,1,75.0,0.9794652,81.26745
6902,2016,1,60.0,0.9896736,46.88482
6920,2016,1,28.0,0.9942279,46.599174
6952,2016,1,20.0,0.97464603,20.236149
6954,2016,1,208.98,0.9939037,158.20055
6971,2016,1,60.0,0.99740297,58.814323
6976,2016,1,10.0,0.99710375,12.224871
6981,2016,1,110.0,0.9967206,83.72576
6988,2016,1,75.0,0.9943506,69.96854
7003,2016,1,3.0,0.90841985,2.889528
7004,2016,1,12.0,0.98706377,7.4404583
7011,2016,1,6.0,0.99630827,6.104014
7012,2016,1,2.0,0.98399156,5.198715
7013,2016,0,0.0,0.51588655,2.7776775
7201,2016,1,24.0,0.9907431,16.620146
7202,2016,1,16.0,0.9971425,16.605766
7203,2016,1,110.0,0.9963955,74.65062
7205,2016,1,15.0,0.9714965,15.007067
7211,2016,1,5.0,0.9333519,12.546226
7261,2016,1,20.0,0.9859365,20.901424
7267,2016,1,24.0,0.99149334,20.67717
7269,2016,1,27.0,0.98823416,25.93202
7270,2016,1,72.0,0.97226644,75.67178
7272,2016,1,49.0,0.99284995,23.120575
7731,2016,1,4.0,0.98904514,12.865105
7733,2016,1,28.0,0.94654775,25.824738
7735,2016,1,87.0,0.9965934,21.68435
7741,2016,1,45.0,0.9891404,51.01403
7751,2016,1,85.0,0.9908318,52.101562
7752,2016,1,12.5,0.9467803,12.424711
7762,2016,1,8.5,0.9939699,8.813213
7832,2016,1,70.0,0.99631774,52.046734
7911,2016,1,10.0,0.98146456,10.937069
7912,2016,1,16.0,0.9801676,13.49508
7951,2016,1,26.0,0.9970349,41.372955
7974,2016,1,430.0,0.99303496,98.14584
8001,2016,1,27.5,0.96339965,28.72418
8002,2016,1,13.5,0.909182,11.027512
8015,2016,1,39.0,0.91271454,22.924326
8031,2016,1,30.0,0.8216163,26.10388
8035,2016,1,224.0,0.9933689,104.882065
8053,2016,1,25.0,0.8903351,20.87965
8058,2016,1,50.0,0.9269726,17.698185
8233,2016,1,6.0,0.99582076,7.5652304
8252,2016,1,17.0,0.9546624,16.546053
8253,2016,1,35.0,0.9886418,27.825176
8267,2016,1,15.0,0.9880292,16.306429
8304,2016,1,5.7,0.97912645,5.083315
8306,2016,1,9.0,0.985578,9.010544
8308,2016,1,9.5,0.99026006,9.065027
8309,2016,1,65.0,0.99070543,16.466568
8316,2016,1,75.0,0.9681,41.081463
8331,2016,1,7.5,0.97925067,8.884265
8354,2016,1,6.5,0.96831125,7.0947223
8411,2016,1,3.75,0.98006266,3.9991293
8601,2016,1,13.0,0.9865746,12.7335415
8604,2016,1,11.0,0.97992516,6.6558824
8628,2016,1,20.0,0.99455017,21.088081
8630,2016,1,50.0,0.97746366,35.986042
8697,2016,1,26.0,0.9919185,23.77478
8725,2016,1,70.0,0.9946278,43.406994
8750,2016,1,43.0,0.9910994,44.25095
8766,2016,1,72.5,0.99420565,47.131374
8795,2016,1,17.5,0.98637265,28.151382
8801,2016,1,18.0,0.9910597,12.90076
8802,2016,1,11.0,0.99678975,10.066735
8804,2016,1,16.0,0.99190384,12.66389
8830,2016,1,13.0,0.9924166,11.429731
9001,2016,1,3.5,0.89425087,3.5899239
9005,2016,1,4.5,0.98560506,5.8549414
9007,2016,1,10.0,0.186191,5.569701
9008,2016,1,4.5,0.958171,4.59537
9009,2016,1,8.0,0.9565986,7.2773924
9020,2016,1,65.0,0.9948426,68.01119
9021,2016,1,70.0,0.9941943,69.59911
9022,2016,1,70.0,0.9890141,60.12837
9064,2016,1,14.0,0.99581075,16.250679
9101,2016,0,0.0,0.63756484,2.5723944
9104,2016,0,0.0,0.8801545,3.2523634
9107,2016,0,0.0,0.81701976,2.9355392
9201,2016,1,94.0,0.9672316,63.76309
9202,2016,1,6.0,0.9676614,4.104137
9301,2016,1,8.0,0.9930059,6.6475363
9412,2016,1,10.0,0.98987085,7.463348
9432,2016,1,60.0,0.9955395,61.77365
9433,2016,1,45.0,0.9964206,23.558128
9501,2016,0,0.0,0.02717346,13.933387
9502,2016,1,15.0,0.9334059,21.662958
9503,2016,1,25.0,0.042578354,19.777348
9508,2016,1,15.0,0.7235198,19.794756
9531,2016,1,5.5,0.97569853,8.5041
9532,2016,1,5.0,0.9865609,8.552469
9602,2016,1,32.5,0.9914842,23.285036
9735,2016,1,75.0,0.9985386,84.42269
9766,2016,1,41.0,0.9975873,31.316774
9843,2016,1,47.0,0.9953621,61.841366
9983,2016,1,175.0,0.9878693,127.40604
9984,2016,1,22.0,0.9892057,40.18866
1332,2017,1,4.0,0.9983411,5.693472
1333,2017,1,40.0,0.9960944,39.63956
1605,2017,1,9.0,0.9554837,10.238763
1721,2017,1,25.0,0.9961643,27.651752
1801,2017,1,75.0,0.99878436,26.53589
1802,2017,1,14.0,0.99652463,22.21637
1803,2017,1,16.0,0.99236417,16.240158
1808,2017,1,40.0,0.9979553,18.319794
1812,2017,1,14.0,0.9980153,12.712013
1925,2017,1,62.0,0.9981875,43.736336
1928,2017,1,40.0,0.9976133,29.822424
1963,2017,1,25.0,0.96913505,13.525129
2002,2017,1,15.0,0.9981629,19.62403
2212,2017,1,20.0,0.99528176,20.596947
2267,2017,1,17.0,0.9954066,27.543118
2269,2017,1,72.5,0.99896514,52.25458
2282,2017,1,53.0,0.9973864,31.445765
2413,2017,1,11.0,0.9913805,18.216248
2432,2017,1,32.0,0.9828493,26.44372
2501,2017,1,42.0,0.9982469,48.096775
2502,2017,1,54.0,0.9985678,41.05335
2503,2017,1,27.0,0.99573517,38.17065
2531,2017,1,16.0,0.99824226,11.514088
2768,2017,1,6.0,0.98555994,4.063076
2801,2017,1,17.0,0.99464744,27.689512
2802,2017,1,17.0,0.9917577,18.721407
2871,2017,1,15.0,0.99893135,30.413298
2914,2017,1,75.0,0.9940077,56.9865
3088,2017,1,30.0,0.9982185,42.957253
3092,2017,1,17.0,0.983062,18.744997
3099,2017,1,6.0,0.9987286,6.784685
3101,2017,1,40.0,0.99635255,13.69223
3103,2017,0,0.0,0.05268385,12.513884
3105,2017,1,15.0,0.99183875,10.691659
3231,2017,1,35.0,0.9981913,25.639038
3289,2017,1,7.5,0.99222386,11.156767
3382,2017,1,45.0,0.998298,43.159515
3401,2017,1,30.0,0.9937144,31.845072
3402,2017,1,8.0,0.9987123,7.9677324
3405,2017,1,22.0,0.9990866,20.09487
3407,2017,1,20.0,0.9966356,12.818071
3436,2017,1,32.0,0.9883951,18.143974
3659,2017,0,0.0,0.21862896,15.336198
3861,2017,1,5.0,0.9948841,7.228801
3863,2017,1,30.0,0.910827,31.137287
3865,2017,1,6.0,0.99825007,6.5716496
4004,2017,1,100.0,0.9952494,48.00433
4005,2017,1,12.0,0.9969116,9.131726
4021,2017,1,36.0,0.9976902,28.26621
4041,2017,1,6.0,0.99759275,8.648938
4042,2017,1,32.0,0.9951735,18.558176
4043,2017,1,20.0,0.40350032,22.58071
4061,2017,1,55.0,0.9990846,24.854473
4063,2017,1,75.0,0.9959512,67.729225
4151,2017,1,20.0,0.99039876,17.927248
4183,2017,1,45.0,0.9978143,21.377075
4188,2017,1,17.0,0.9970298,15.486993
4208,2017,1,75.0,0.9972242,23.857098
4272,2017,1,15.0,0.99776506,15.596751
4324,2017,1,45.0,0.99410194,48.590843
4452,2017,1,60.0,0.9973304,59.9279
4502,2017,1,90.0,0.986016,65.14468
4503,2017,1,18.0,0.9911243,20.380556
4506,2017,1,19.0,0.9862554,12.129947
4507,2017,1,44.0,0.9980379,37.555855
4519,2017,1,55.0,0.989856,34.689083
4523,2017,1,80.0,0.9928405,61.632378
4543,2017,1,27.0,0.9946748,21.142502
4568,2017,1,35.0,0.9935503,26.789717
4578,2017,1,50.0,0.9952289,52.69941
4689,2017,1,8.86,0.9907136,8.513277
4704,2017,1,163.0,0.99708575,112.599045
4751,2017,1,32.0,0.98886895,33.477356
4755,2017,1,4.5,0.9565974,6.6274734
4901,2017,1,37.5,0.9962088,42.119183
4902,2017,1,15.0,0.99113595,12.865583
4911,2017,1,25.0,0.9920099,32.35053
5019,2017,1,40.0,0.9945674,30.047277
5020,2017,1,10.0,0.99474394,9.574757
5101,2017,1,31.0,0.9959831,34.389538
5108,2017,1,80.0,0.99658597,52.209095
5201,2017,1,60.0,0.99923325,48.02255
5202,2017,1,20.0,0.01600043,20.107935
5214,2017,1,50.0,0.9964135,42.452034
5232,2017,1,5.5,0.9944944,6.206864
5233,2017,1,30.0,0.99350387,22.561771
5301,2017,1,12.0,0.9939878,12.211707
5332,2017,1,36.0,0.9960847,41.935802
5333,2017,1,23.0,0.9964903,21.188145
5401,2017,1,40.0,0.9947286,31.094385
5406,2017,1,30.0,0.045662057,10.747376
5411,2017,1,50.0,0.9934043,23.762863
5541,2017,0,0.0,0.08268403,9.908186
5631,2017,1,20.0,0.9910597,28.264969
5703,2017,1,4.0,0.9979315,5.6440277
5706,2017,1,70.0,0.9949092,20.00609
5707,2017,1,125.0,0.9822599,18.72367
5711,2017,1,50.0,0.9947673,44.123383
5713,2017,1,66.0,0.93201214,19.189535
5714,2017,1,90.0,0.9979073,24.486732
5715,2017,1,50.0,0.9433058,15.279746
5801,2017,1,80.0,0.99721044,48.15544
5802,2017,1,25.0,0.9988244,21.764719
5803,2017,1,7.0,0.99925965,8.610832
5901,2017,1,7.0,0.96971905,9.594114
6028,2017,1,70.0,0.99904686,57.091526
6098,2017,1,12.0,0.99682033,29.351135
6103,2017,1,60.0,0.998895,27.237303
6113,2017,1,22.0,0.9983632,20.223362
6146,2017,1,248.0,0.99862885,154.18947
6178,2017,1,32.0,0.96949077,19.48647
6273,2017,1,200.0,0.99512863,104.403755
6301,2017,1,48.0,0.9980579,45.041706
6302,2017,1,45.0,0.9987828,20.799753
6305,2017,1,49.0,0.99365693,22.100763
6326,2017,1,18.0,0.99942243,17.365026
6361,2017,1,30.0,0.9927356,42.162518
6366,2017,1,7.5,0.9884198,7.4549437
6367,2017,1,75.0,0.9992249,56.938465
6471,2017,1,21.0,0.9958902,15.916614
6472,2017,1,7.5,0.9778796,6.0861025
6473,2017,1,22.0,0.99637836,20.920408
6501,2017,1,8.0,0.99176764,9.269084
6503,2017,1,26.0,0.9966007,17.521315
6504,2017,1,8.0,0.99410325,7.0044894
6505,2017,1,50.0,0.99433446,195.8488
6506,2017,1,20.0,0.99287766,18.42423
6508,2017,1,5.0,0.99612504,5.9433656
6594,2017,1,50.0,0.99826616,47.945656
6645,2017,1,38.0,0.997769,47.677467
6674,2017,1,7.0,0.998665,6.5836763
6701,2017,1,60.0,0.98003834,13.641907
6702,2017,1,6.0,0.9944788,7.8686643
6703,2017,1,30.0,0.9844775,25.674482
6723,2017,0,0.0,0.37934384,13.17703
6724,2017,1,32.0,0.99490756,25.616005
6752,2017,1,20.0,0.99528176,14.216148
6753,2017,1,10.0,0.07551952,8.921167
6758,2017,1,15.0,0.95413315,18.47218
6762,2017,1,70.0,0.9933455,60.550194
6770,2017,1,20.0,0.9986613,20.837156
6841,2017,1,15.0,0.9987632,19.557524
6857,2017,1,23.0,0.99728954,15.42128
6861,2017,1,50.0,0.9962243,74.805786
6902,2017,1,65.0,0.99859744,64.14063
6920,2017,1,22.0,0.9928604,32.86986
6952,2017,1,30.0,0.9969547,21.139133
6954,2017,1,297.75,0.9949184,202.5605
6971,2017,1,60.0,0.9988319,55.353985
6976,2017,1,10.0,0.99679285,10.131011
6981,2017,1,130.0,0.9989256,117.3737
6988,2017,1,80.0,0.9971866,62.04564
7003,2017,0,0.0,0.9647697,12.016957
7004,2017,1,12.0,0.99861896,7.8455877
7011,2017,1,60.0,0.9864073,12.552757
7012,2017,1,30.0,0.99541193,20.515657
7013,2017,1,30.0,0.32761392,15.241985
7186,2017,1,6.5,0.9900829,11.094872
7201,2017,1,26.5,0.99607253,28.590223
7202,2017,1,17.0,0.9967077,19.923054
7203,2017,1,120.0,0.9969392,86.377785
7205,2017,1,15.0,0.9948257,16.46081
7211,2017,1,10.0,0.8827135,7.676141
7261,2017,1,20.0,0.99762756,18.866537
7267,2017,1,27.0,0.9968207,30.835363
7269,2017,1,44.0,0.9972518,45.609795
7270,2017,1,72.0,0.9936247,49.141464
7272,2017,1,45.0,0.9984505,34.2867
7731,2017,1,22.0,0.9840912,11.677748
7733,2017,1,28.0,0.9944564,23.411133
7735,2017,1,110.0,0.9979417,61.653408
7741,2017,1,45.0,0.9960802,51.045006
7751,2017,1,80.0,0.9986759,65.46302
7752,2017,1,7.5,0.8908199,12.003269
7762,2017,1,13.5,0.9975661,9.052307
7832,2017,1,111.0,0.99849963,60.71062
7911,2017,1,10.0,0.98826605,11.560323
7912,2017,1,32.0,0.9964133,15.109408
7951,2017,1,28.0,0.99853754,30.555492
7974,2017,1,480.0,0.9915575,164.061
8001,2017,1,38.0,0.9960819,34.817604
8002,2017,1,18.5,0.98071516,13.332555
8015,2017,1,49.0,0.99580526,28.677387
8031,2017,1,40.0,0.9571492,28.233385
8035,2017,1,347.0,0.9912759,119.56927
8053,2017,1,34.0,0.993443,31.131596
8058,2017,1,63.0,0.99099976,31.24865
8233,2017,1,6.0,0.998456,8.507579
8252,2017,1,20.0,0.9635398,17.585194
8253,2017,1,35.0,0.9937469,28.369583
8267,2017,1,15.0,0.99686384,16.498571
8304,2017,1,54.0,0.99524045,20.027868
8306,2017,1,10.0,0.98119235,12.047034
8308,2017,1,10.0,0.9956115,10.567245
8309,2017,1,65.0,0.99554825,36.61184
8316,2017,1,90.0,0.9938293,60.676056
8331,2017,1,7.5,0.9948113,9.408249
8354,2017,1,7.5,0.761374,8.185156
8411,2017,1,3.75,0.9884653,5.2646594
8601,2017,1,15.0,0.98414606,12.381964
8604,2017,1,11.0,0.9927406,8.929537
8628,2017,1,27.0,0.99834,19.449583
8630,2017,1,55.0,0.99837166,44.945744
8697,2017,1,43.0,0.9971577,27.935574
8725,2017,1,65.0,0.99822885,59.32305
8750,2017,1,50.0,0.99583083,42.136047
8766,2017,1,80.0,0.99484324,62.697132
8795,2017,1,20.0,0.99713564,29.222292
8801,2017,1,22.0,0.9965571,15.249933
8802,2017,1,14.0,0.9992052,13.442377
8804,2017,1,19.0,0.9982152,14.127411
8830,2017,1,14.0,0.9985114,14.799696
9001,2017,1,17.5,0.9817669,12.060479
9005,2017,1,10.0,0.9848936,7.3543687
9007,2017,1,10.0,0.980992,10.48688
9008,2017,1,25.0,0.9950636,15.4421835
9009,2017,1,8.0,0.99608886,12.156021
9020,2017,1,70.0,0.99711394,61.534466
9021,2017,1,80.0,0.99878126,65.0603
9022,2017,1,70.0,0.99203616,50.47693
9064,2017,1,14.0,0.9972187,13.587724
9101,2017,1,30.0,0.102307975,10.952718
9104,2017,1,10.0,0.044686742,18.013077
9107,2017,0,0.0,0.100785434,20.461979
9201,2017,1,57.5,0.99789786,95.967896
9202,2017,1,60.0,0.9965327,10.566558
9301,2017,1,14.0,0.99648476,13.765304
9412,2017,1,9.0,0.9966354,7.014257
9432,2017,1,75.0,0.99518675,57.980682
9433,2017,1,45.0,0.9958241,41.87234
9501,2017,0,0.0,0.058167856,13.312861
9502,2017,1,20.0,0.98354715,19.521545
9503,2017,1,20.0,0.9883647,19.867128
9508,2017,1,10.0,0.95577097,12.590262
9531,2017,1,27.5,0.9808952,14.418576
9532,2017,1,25.0,0.99168676,12.809726
9602,2017,1,32.5,0.9978053,27.669266
9735,2017,1,80.0,0.9991372,66.62091
9766,2017,1,38.0,0.9843844,39.787678
9843,2017,1,47.0,0.9941764,55.04519
9983,2017,1,240.0,0.9920288,129.54866
9984,2017,1,22.0,0.98690146,27.256758
1332,2018,1,4.0,0.9982973,6.6783957
1333,2018,1,40.0,0.998587,38.007816
1605,2018,1,15.0,0.9277764,8.547538
1721,2018,1,30.0,0.99875045,31.272425
1801,2018,1,70.0,0.9982134,61.862225
1802,2018,1,18.0,0.9913396,16.528025
1803,2018,1,23.0,0.9869077,14.786322
1808,2018,1,70.0,0.9952246,32.53103
1812,2018,1,26.0,0.982544,14.096796
1925,2018,1,64.0,0.99753726,44.06233
1928,2018,1,40.0,0.9958359,31.879265
1963,2018,1,28.5,0.91083163,15.239898
2002,2018,1,16.0,0.9981269,15.673464
2212,2018,1,20.0,0.9986268,21.364664
2267,2018,1,24.0,0.9922659,26.752453
2269,2018,1,75.0,0.9977518,64.459885
2282,2018,1,90.0,0.9965109,51.369953
2413,2018,1,7.0,0.97551924,12.181066
2432,2018,1,40.0,0.99507505,26.615534
2501,2018,1,42.0,0.965547,33.380642
2502,2018,1,48.0,0.9983884,50.750484
2503,2018,1,32.5,0.996594,29.901081
2531,2018,1,18.0,0.99856466,14.814741
2768,2018,1,9.5,0.9928558,5.5397305
2801,2018,1,21.0,0.998168,20.74623
2802,2018,1,16.0,0.9973705,17.549915
2871,2018,1,16.0,0.99932086,28.339287
2914,2018,1,77.0,0.9829759,39.31685
3088,2018,1,35.0,0.99908996,24.138733
3092,2018,1,10.0,0.9568347,12.657204
3099,2018,1,6.0,0.9963103,7.7671804
3101,2018,1,40.0,0.98500603,29.109018
3103,2018,0,0.0,0.063140176,21.801548
3105,2018,1,15.0,0.7624044,8.434035
3231,2018,1,37.5,0.9936475,26.180473
3289,2018,1,8.0,0.9784329,7.8956075
3382,2018,1,47.5,0.99884367,43.298077
3401,2018,1,40.0,0.99250436,32.65013
3402,2018,1,8.0,0.9910381,8.230588
3405,2018,1,22.0,0.9975473,20.049452
3407,2018,1,17.0,0.9941433,15.356296
3436,2018,1,10.0,0.9372391,16.516348
3659,2018,1,2.5,0.029499087,11.737677
3861,2018,1,6.0,0.9973507,4.4267883
3863,2018,1,30.0,0.88755274,15.873307
3865,2018,1,6.0,0.98213494,6.6512566
4004,2018,1,80.0,0.9835684,61.082386
4005,2018,1,11.0,0.9159769,8.655393
4021,2018,1,42.0,0.9981669,42.342175
4041,2018,1,30.0,0.8779369,16.398758
4042,2018,1,28.0,0.9824469,21.77479
4043,2018,1,25.0,0.9872493,42.954517
4061,2018,1,60.0,0.9981572,48.044445
4063,2018,1,100.0,0.99575955,76.123825
4151,2018,1,22.0,0.9750904,18.576721
4183,2018,1,50.0,0.9974004,42.622227
4188,2018,1,20.0,0.9769871,15.316902
4208,2018,1,80.0,0.9955244,36.88623
4272,2018,1,15.0,0.9955752,15.529792
4324,2018,1,47.5,0.99277425,50.45418
4452,2018,1,65.0,0.99758494,67.38927
4502,2018,1,90.0,0.76079434,62.835175
4503,2018,1,19.0,0.98732775,18.720472
4506,2018,1,19.0,0.9800212,27.217665
